# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:22:50+08:00
# started_remote=2026-03-12T15:22:50+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12678576   2696 791452    0    0     0     0 1396 2403  0  1 99  0  0  0
 0  0      0 12678576   2704 791436    0    0     0    56  273  401  0  0 100  0  0  0
 1  0      0 12678324   2704 791440    0    0     0     0 1048 1886  0  0 100  0  0  0
 0  0      0 12678324   2704 791440    0    0     0    16  556  797  0  0 100  0  0  0
 0  0      0 12678236   2704 791432    0    0     0     0  187  289  0  0 100  0  0  0
 0  0      0 12678236   2704 791432    0    0     0     0 1347 2240  0  1 99  0  0  0
 0  0      0 12678104   2712 791420    0    0     0   116  293  385  0  0 100  0  0  0
 0  0      0 12678608   2712 791416    0    0     0    40 1353 2333  0  0 99  0  0  0
 0  0      0 12678608   2712 791416    0    0     0    16  208  292  0  0 100  0  0  0
 0  0      0 12678112   2712 791416    0    0     0     0 1392 2391  0  0 99  0  0  0
 0  0      0 12678356   2712 791412    0    0     0     0  167  247  0  0 100  0  0  0
 0  0      0 12678608   2720 791404    0    0     0    36 1296 2257  0  1 99  0  0  0
 0  0      0 12678608   2720 791404    0    0     0     0  199  293  0  0 100  0  0  0
 0  0      0 12678356   2720 791400    0    0     0     0 1334 2288  0  0 99  0  0  0
 0  0      0 12678860   2720 791400    0    0     0    20  160  245  0  0 100  0  0  0
 0  0      0 12678608   2720 791400    0    0     0     0 1363 2302  0  1 99  0  0  0
 0  0      0 12678860   2728 791392    0    0     0    40  170  261  0  0 100  0  0  0
 0  0      0 12678356   2728 791400    0    0     0     0 1283 2279  0  1 99  0  0  0
 0  0      0 12678860   2728 791400    0    0     0     0  206  294  0  0 100  0  0  0
 0  0      0 12678608   2728 791412    0    0     0    16 1328 2293  0  1 99  0  0  0
 0  0      0 12678608   2728 791416    0    0     0     0  128  205  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12679112   2736 791400    0    0     0    36 1416 2431  0  1 99  0  0  0
 0  0      0 12679112   2736 791400    0    0     0     0  173  275  0  0 100  0  0  0
 0  0      0 12678112   2736 791400    0    0     0     0 1319 2320  0  1 99  0  0  0
 0  0      0 12678608   2736 791400    0    0     0     0  155  238  0  0 100  0  0  0
 0  0      0 12678356   2736 791408    0    0     0    20 1247 2381  0  0 99  0  0  0
 0  0      0 12678608   2744 791408    0    0     0    56  174  274  0  0 100  0  0  0
 0  0      0 12678356   2744 791404    0    0     0     0 1115 2299  0  1 99  0  0  0
 0  0      0 12678356   2744 791404    0    0     0     0  185  282  0  0 100  0  0  0
 0  0      0 12678884   2744 791408    0    0     0     0 1182 2265  1  1 99  0  0  0
 0  0      0 12678884   2744 791408    0    0     0    92  178  268  0  0 100  0  0  0
 0  0      0 12678608   2752 791412    0    0     0    40 1399 2361  0  1 99  0  0  0
 0  0      0 12678608   2752 791412    0    0     0     0  194  281  0  0 100  0  0  0
 1  0      0 12678356   2752 791412    0    0     0     0  964 1683  0  0 100  0  0  0
 0  0      0 12678792   2752 791412    0    0     0     0  627  928  0  0 100  0  0  0
 0  0      0 12678836   2752 791412    0    0     0     0  170  279  0  0 100  0  0  0
 0  0      0 12679212   2760 791412    0    0     0    60 1470 2420  0  1 99  0  0  0
 0  0      0 12679212   2760 791412    0    0     0     0  191  302  0  0 100  0  0  0
 0  0      0 12679088   2760 791412    0    0     0     0 1428 2384  0  1 99  0  0  0
 0  0      0 12679088   2760 791416    0    0     0     0  198  294  0  0 100  0  0  0
 0  0      0 12679088   2760 791416    0    0     0     0 1375 2301  0  1 99  0  0  0
 0  0      0 12679088   2768 791408    0    0     0    52  202  285  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12679088   2768 791420    0    0     0    40 1288 2342  0  0 99  0  0  0
 0  0      0 12678836   2768 791416    0    0     0     0  197  316  0  0 100  0  0  0
 0  0      0 12678584   2768 791416    0    0     0     0 1181 2323  0  1 99  0  0  0
 0  0      0 12679088   2768 791412    0    0     0     0  198  303  0  0 100  0  0  0
 0  0      0 12679088   2776 791404    0    0     0    40 1153 2284  0  1 99  0  0  0
 0  0      0 12679088   2776 791412    0    0     0    20  201  309  0  0 100  0  0  0
 0  0      0 12678836   2776 791412    0    0     0     0 1219 2433  0  0 99  0  0  0
 0  0      0 12678836   2776 791416    0    0     0     0  184  271  0  0 100  0  0  0
 0  0      0 12678584   2776 791416    0    0     0     0 1212 2283  0  0 99  0  0  0
 0  0      0 12678584   2784 791412    0    0     0    56  256  347  0  0 100  0  0  0
 0  0      0 12677828   2784 791416    0    0     0    16 1465 2437  0  1 99  0  0  0
 0  0      0 12677828   2784 791416    0    0     0     0  171  255  0  0 100  0  0  0
 0  0      0 12677876   2784 791424    0    0     0    80 1412 2394  0  1 99  0  0  0
 0  0      0 12678332   2784 791424    0    0     0     0  167  246  0  0 100  0  0  0
 0  0      0 12677828   2792 791420    0    0     0    32 1369 2348  0  1 99  0  0  0
 0  0      0 12678080   2792 791428    0    0     0     0  233  353  0  0 100  0  0  0
 0  0      0 12677828   2792 791424    0    0     0    20 1298 2324  0  0 99  0  0  0
 0  0      0 12677576   2792 791428    0    0     0     0  177  261  0  0 100  0  0  0
 0  0      0 12677072   2792 791428    0    0     0     0 1034 2277  0  0 100  0  0  0
 1  0      0 12677324   2800 791416    0    0     0    48  242  344  0  0 100  0  0  0
 0  0      0 12677072   2800 791416    0    0     0     0  909 2239  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12677072   2800 791424    0    0     0    16  178  274  0  0 100  0  0  0
 0  0      0 12677056   2800 791424    0    0     0     0 1133 2272  0  1 99  0  0  0
 0  0      0 12664424   6152 804708    0    0 17092     0 2640 3005  1  1 97  1  0  0
 6  0      0 12663416   6160 805184    0    0     0    60 1411 2368  1  1 98  0  0  0
 0  0      0 12663164   6160 805184    0    0     0     0  679  997  0  0 99  0  0  0
 0  0      0 12663164   6160 805184    0    0     0     0  219  336  0  0 100  0  0  0
 0  0      0 12661904   6164 805188    0    0     4    28 1654 2761  0  1 99  0  0  0
 2  0      0 12659676   6164 805192    0    0     0     0 1399 1937  1  1 98  0  0  0
 0  0      0 12662408   6172 805184    0    0     0    60 1626 2557  0  1 99  0  0  0
 0  0      0 12662408   6172 805184    0    0     0     0  224  355  0  0 100  0  0  0
 0  0      0 12661920   6172 805180    0    0     0     0 1561 2680  0  1 99  0  0  0
 0  0      0 12662156   6172 805180    0    0     0    28  257  376  0  0 100  0  0  0
 0  0      0 12594724   6300 805320    0    0   448    16 2669 4613  6  2 92  0  0  0
 1  0      0 12600524   6308 805516    0    0     0   176 1362 1992  1  1 99  0  0  0
 0  0      0 12599252   6308 805524    0    0     0   108 1866 3414  1  1 98  0  0  0
 0  0      0 12599252   6308 805524    0    0     0     0  442  675  0  0 100  0  0  0
 0  0      0 12597236   6308 805528    0    0     0     0 1213 2664  1  1 98  0  0  0
 0  0      0 12597236   6324 805544    0    0    16    52  416  646  0  0 100  0  0  0
 0  0      0 12595220   6332 805544    0    0     0    88 2064 3343  1  1 98  0  0  0
 0  0      0 12594968   6332 805536    0    0     0     0  768 1139  0  0 99  0  0  0
 0  0      0 12594212   6332 805536    0    0     0     0 1524 2725  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12594212   6332 805536    0    0     0     0  437  682  0  0 100  0  0  0
 0  0      0 12594212   6332 805536    0    0     0    16  983 2509  0  0 99  0  0  0
 0  0      0 12591952   6340 805528    0    0     0    28 1002 1318  1  0 99  0  0  0
 0  0      0 12592700   6340 805540    0    0     0     0 1810 3357  1  1 99  0  0  0
 0  0      0 12592448   6340 805540    0    0     0     0  475  735  0  0 99  0  0  0
 0  0      0 12591956   6340 805564    0    0     0     4 1658 2778  0  1 99  0  0  0
 0  0      0 12592208   6340 805568    0    0     0     0  464  774  0  0 100  0  0  0
 0  0      0 12590200   6348 805564    0    0     0    72 2223 3843  1  1 98  0  0  0
 0  0      0 12589688   6348 805564    0    0     0     0  857 1224  1  0 99  0  0  0
 0  0      0 12589436   6348 805560    0    0     0     0 1482 2857  0  1 99  0  0  0
 0  0      0 12589868   6348 805560    0    0     0     0  491  753  0  0 99  0  0  0
 1  0      0 12589884   6348 805560    0    0     0     0 1580 2777  0  1 99  0  0  0
 0  0      0 12590440   6356 805552    0    0     0    56 1158 1709  1  0 99  0  0  0
 1  0      0 12586628   6356 805564    0    0     0     0 1929 3122  0  1 99  0  0  0
 0  0      0 12587132   6356 805560    0    0     0     0  715 1048  0  0 99  0  0  0
 0  0      0 12587132   6356 805564    0    0     0     0  479  757  0  0 99  0  0  0
 0  0      0 12586376   6356 805564    0    0     0     0 1499 2667  0  1 99  0  0  0
 0  0      0 12586376   6364 805556    0    0     0   120  976 1362  1  0 99  0  0  0
 0  0      0 12585872   6364 805552    0    0     0    20 2097 3450  0  1 99  0  0  0
 0  0      0 12585872   6364 805552    0    0     0     0  426  688  1  0 99  0  0  0
 0  0      0 12585368   6364 805552    0    0     0     0 1607 2737  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12585620   6364 805548    0    0     0     0  438  690  0  0 100  0  0  0
 0  0      0 12586136   6372 805552    0    0     0    44 2163 3403  1  1 99  0  0  0
 0  0      0 12585380   6372 805552    0    0     0    24  999 1298  1  0 99  0  0  0
 0  0      0 12582876   6372 805564    0    0     0     0 1806 3325  1  1 98  0  0  0
 0  0      0 12583112   6372 805568    0    0     0     0  553 1130  0  0 99  0  0  0
 0  0      0 12560180   6576 809168    0    0  3980     0 7179 13505  2  3 95  0  0  0
 0  0      0 12558668   6584 809372    0    0     0   132 1411 1932  1  1 99  0  0  0
 0  0      0 12557912   6588 809432    0    0     4   212 2092 3707  0  1 99  0  0  0
 0  0      0 12557924   6588 809448    0    0     0     0  557  965  0  0 99  0  0  0
 0  0      0 12557420   6588 809448    0    0     0     0 1413 2887  0  1 99  0  0  0
 0  0      0 12557936   6588 809460    0    0     0     0  488  816  0  0 100  0  0  0
 0  0      0 12557480   6596 809452    0    0     0    60 1516 3641  1  1 99  0  0  0
 0  0      0 12557432   6600 809496    0    0     4    96 1082 1656  0  0 99  0  0  0
 1  0      0 12553908   6600 809500    0    0     0     0 1700 3153  1  1 99  0  0  0
 0  0      0 12554160   6600 809500    0    0     0     0  568  899  0  0 99  0  0  0
 1  0      0 12552396   6600 809500    0    0     0     0 1793 3048  1  1 99  0  0  0
 0  0      0 12553160   6600 809512    0    0     0     0  965 1491  1  0 99  0  0  0
 0  0      0 12553948   6608 809512    0    0     0    68 2050 3455  1  1 99  0  0  0
 0  0      0 12554412   6608 809500    0    0     0   132  616 1073  0  0 99  0  0  0
 0  0      0 12555580   6608 809500    0    0     0     0 1953 3359  0  1 99  0  0  0
 0  0      0 12555580   6608 809512    0    0    12     0  750 1283  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12555452   6608 809560    0    0     0     0 2476 4004  1  1 98  0  0  0
 0  0      0 12556084   6616 809556    0    0     0    44 1103 1712  0  0 99  1  0  0
 1  0      0 12556336   6616 809556    0    0     0    32 1892 3212  1  1 99  0  0  0
 0  0      0 12553564   6616 809560    0    0     0     0  773 1323  1  0 99  0  0  0
 0  0      0 12553060   6616 809560    0    0    12     0 1175 1820  0  1 99  0  0  0
 0  0      0 12553564   6616 809516    0    0     0     0 2184 3384  1  1 98  0  0  0
 0  0      0 12552556   6624 809520    0    0     0    40  919 1369  0  0 99  0  0  0
 0  0      0 12552052   6624 809520    0    0     0     0 1494 2969  0  1 99  0  0  0
 0  0      0 12552052   6624 809520    0    0     0    32  534  870  0  0 99  0  0  0
 0  0      0 12552304   6624 809520    0    0     0     0 1763 3175  1  1 99  0  0  0
 0  0      0 12552052   6624 809520    0    0     0     0 1038 1661  1  1 99  0  0  0
 0  0      0 12551324   6632 809548    0    0     0    40 2225 3714  0  1 99  0  0  0
 0  0      0 12551072   6632 809548    0    0     0     0  545  961  0  0 99  0  0  0
 0  0      0 12551084   6632 809548    0    0     0    40 1858 3111  0  1 99  0  0  0
 0  0      0 12547316   6632 809540    0    0     0     0  968 1475  1  1 99  0  0  0
 0  0      0 12545544   6632 809536    0    0     0     0 2216 3717  1  1 98  0  0  0
 0  1      0 12544284   6640 809536    0    0     0    60 1002 1525  1  0 99  0  0  0
 0  0      0 12545292   6640 809540    0    0     0     0 1774 3162  0  1 98  1  0  0
 0  0      0 12545292   6640 809536    0    0     0     0  464  793  0  0 100  0  0  0
 0  0      0 12544788   6640 809536    0    0     0    56 1837 3234  1  1 99  0  0  0
 0  0      0 12544536   6640 809520    0    0     0     0 1088 1546  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 12545560   6648 809516    0    0     0    40 1692 3292  0  1 99  0  0  0
 0  0      0 12545544   6648 809520    0    0     0     0  537  922  0  0 99  0  0  0
 0  0      0 12545544   6648 809520    0    0     0     0 1530 3038  1  1 99  0  0  0
 0  0      0 12545796   6648 809524    0    0     0    16  562  920  0  0 99  0  0  0
 0  0      0 12541764   6648 809528    0    0     0     0 2345 3843  1  1 98  0  0  0
 0  0      0 12542016   6648 809524    0    0     0     0  975 1423  1  0 99  0  0  0
 0  0      0 12541764   6656 809524    0    0     0    76 1786 3079  1  1 99  0  0  0
 0  0      0 12540564   6656 809528    0    0     0     0  460  843  1  0 99  0  0  0
 0  0      0 12540060   6656 809528    0    0     0     0 1594 2741  0  1 99  0  0  0
 0  0      0 12540816   6656 809520    0    0     0    16 1386 1852  0  1 99  0  0  0
 0  0      0 12542328   6656 809520    0    0     0     0 2097 3545  0  1 99  0  0  0
 1  0      0 12542076   6664 809520    0    0     0    28  467  779  0  0 99  1  0  0
 0  0      0 12542076   6664 809520    0    0     0     0 1665 3071  1  0 99  0  0  0
 1  0      0 12542328   6664 809540    0    0     0     0  748 1175  0  0 99  0  0  0
 2  0      0 12542328   6664 809540    0    0     0    16 1119 1521  0  1 99  0  0  0
 0  0      0 12538548   6664 809544    0    0     0     0 2346 3653  1  1 99  0  0  0
 0  0      0 12539052   6672 809536    0    0     0    36  741 1067  0  0 100  0  0  0
 0  0      0 12538548   6672 809552    0    0     0     0 1456 2740  0  1 99  0  0  0
 0  0      0 12539320   6672 809548    0    0     0     0  757 1171  0  0 99  0  0  0
 0  0      0 12539808   6672 809552    0    0     0     0 2475 3862  0  1 98  0  0  0
 0  0      0 12539556   6672 809552    0    0     0    24 1003 1536  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12538840   6680 809548    0    0     0   144 1546 2985  1  1 99  0  0  0
 0  0      0 12538588   6680 809556    0    0     0     0  547  968  0  0 100  0  0  0
 0  0      0 12538084   6680 809560    0    0     0     0 1507 2985  0  1 99  0  0  0
 0  0      0 12538336   6680 809552    0    0     0     0  950 1447  0  0 99  0  0  0
